"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","456","API endpoint should respond within threshold","performance","2026-04-15","passed","2026-04-15","Performance Tests","performance/performance.spec.ts","",""
"","219","leave API endpoint should respond within threshold","webkit","2026-04-15","passed","2026-04-15","Performance Tests","performance/performance.spec.ts","",""
"","4773","Login with Admin should success","webkit","2026-04-15","passed","2026-04-15","","data-driven/login-data-driven.spec.ts","",""
"","4863","should display error message on invalid login","chromium","2026-04-15","passed","2026-04-15","Cross-Browser Login Tests","cross-browser/login-cross-browser.spec.ts","",""
"","764","should verify API is accessible","chromium","2026-04-15","passed","2026-04-15","Employee API Tests","api/employee-api.spec.ts","",""
"","2146","login page should load within threshold","performance","2026-04-15","passed","2026-04-15","Performance Tests","performance/performance.spec.ts","",""
"","238","Example test @smoke","chromium","2026-04-15","passed","2026-04-15","","smoke/example.spec.ts","",""
"","460","should verify Leave API endpoint","webkit","2026-04-15","passed","2026-04-15","Leave API Tests","api/employee-api.spec.ts","",""
"","5521","should be on leave section after login","firefox","2026-04-15","passed","2026-04-15","Leave Management Tests with Page Objects","smoke/leave.spec.ts","",""
"","456","should verify API is accessible","webkit","2026-04-15","passed","2026-04-15","Employee API Tests","api/employee-api.spec.ts","",""
"","2121","login page should load within threshold","firefox","2026-04-15","passed","2026-04-15","Performance Tests","performance/performance.spec.ts","",""
"","2053","login page should have acceptable navigation timing","performance","2026-04-15","passed","2026-04-15","Performance Tests","performance/performance.spec.ts","",""
"","1991","login page should load within threshold","chromium","2026-04-15","passed","2026-04-15","Performance Tests","performance/performance.spec.ts","",""
"","9655","should login successfully in all browsers","webkit","2026-04-15","passed","2026-04-15","Cross-Browser Login Tests","cross-browser/login-cross-browser.spec.ts","",""
"","2122","login page should have acceptable navigation timing","firefox","2026-04-15","passed","2026-04-15","Performance Tests","performance/performance.spec.ts","",""
"","232","should handle invalid employee ID appropriately","firefox","2026-04-15","passed","2026-04-15","Employee API Tests","api/employee-api.spec.ts","",""
"","2355","login page should load within threshold","webkit","2026-04-15","passed","2026-04-15","Performance Tests","performance/performance.spec.ts","",""
"","5624","should navigate to leave module","firefox","2026-04-15","passed","2026-04-15","Leave Management Tests with Page Objects","smoke/leave.spec.ts","",""
"Verify that a user can login with valid admin credentials","6118","should login with valid credentials @critical","chromium","2026-04-15","passed","2026-04-15","Login Tests @smoke","smoke/login.spec.ts","",""
"","730","should handle API authentication","firefox","2026-04-15","passed","2026-04-15","Employee API Tests","api/employee-api.spec.ts","",""
"","437","multiple API requests should complete within threshold","performance","2026-04-15","passed","2026-04-15","Performance Tests","performance/performance.spec.ts","",""
"","570","Example test @smoke","webkit","2026-04-15","passed","2026-04-15","","smoke/example.spec.ts","",""
"","415","multiple API requests should complete within threshold","webkit","2026-04-15","passed","2026-04-15","Performance Tests","performance/performance.spec.ts","",""
"","220","should access leave requests endpoint","webkit","2026-04-15","passed","2026-04-15","Leave API Tests","api/employee-api.spec.ts","",""
"","600","should verify API is accessible","firefox","2026-04-15","passed","2026-04-15","Employee API Tests","api/employee-api.spec.ts","",""
"Verify that the employee list page loads with the correct URL","4382","should verify employee list page loads @major","webkit","2026-04-15","passed","2026-04-15","Employee Management Tests @employee","smoke/employee.spec.ts","",""
"","222","leave API endpoint should respond within threshold","firefox","2026-04-15","passed","2026-04-15","Performance Tests","performance/performance.spec.ts","",""
"","732","should handle API authentication","chromium","2026-04-15","passed","2026-04-15","Employee API Tests","api/employee-api.spec.ts","",""
"","226","leave API endpoint should respond within threshold","performance","2026-04-15","passed","2026-04-15","Performance Tests","performance/performance.spec.ts","",""
